review,rating,Label
"
could not return because no one has a 912 size to replace the 9m I orderd so i will strech them myself to get a better fit
",3,neutral
"
Item came as advertised and on time. Would use this vendor again.
",5,happy
"
Perfect shoe. Comfortable durable and good looking. Feels great when I run good support and toes can move around because of the light breathable fabric on top. Exactly what I needed at a good price.
",5,happy
"
I bought these as a new pair of work shoes and i figured they'd be comfortable for walking around all day, which they are. However they are already slipping on concrete floors. I will be looking elsewhere for a shoe to wear at work though they are stylish and comfortable.
",2,sad
"
Great simple sneaker
",4,happy
"
Good shoe and very durable materialAlso very comfortable
",5,happy
"
Very nice shoes. Good arch support and very light shoe. SWEET
",5,happy
"
very nice fit; not for wearing in the winter the fabric allows the cold air to penetrate to your feet.
",4,neutral
"
Love the shoe fits perfect great price will buy again
",5,happy
"
Husband ordered 2 pair. He wears them to work with his khakis and loves them
",5,happy
"
It fits a little tight I ordered it for a friend as a Christmas gift he wears 12 but I brought him a size 13 and it was a perfect fit
",5,neutral
"
Very comfortable. I bought them to wear on volunteer day when I'm standing for 4hrs at a time.
",4,happy
"
Good fit
",4,happy
"
Extremely light, very comfortable, and they don't make me anxious if I have to wear them for a long time like most other shoes (foot prison syndrome)
",5,happy
"
If you are an 11 get a 12
",4,neutral
"
Comfortable enough but after about 3 months they have no tread at all. I can't even wear these to the cliffs near my house because they are so slippery and it would be dangerous. Useless.
",2,sad
"
Gone are the days of wearing heavy athletic shoes. Can't go wrong with Nike brand.
",5,happy
"
Light weight, breaths, professional style, and perfect fit for my feet.  Already working doubles on them!! Thank you! --bought 2 more pairs to rotate through.
",5,happy
"
Wide width and light for the summer heat. Not as much shock absorption as the air max running shoe.
",5,happy
"
Love it. My father says it is the best present ever. He walks 5 miles without breaking a sweat.
",5,happy
"
Great shoes! Came in quickly and work well. I bought them for gym use and running/sprints and work very well. Would recommend to anyone looking for a good workout shoe.
",5,happy
"
these are better than the FreeRun by a long margin... want all of the colors lol. combine with a Superfeet insole and you are in heaven.
",5,happy
"
I LOVE THESE SHOES. Holy cow, how did I never think to buy a pair before? They're not only comfy, but they're stylish and easy to maintain. I'm for sure buying more pairs like this.
",5,happy
"
Love this shoe! Its super light but sturdy! Great shoe to wear at the gym and running errands :)
",5,happy
"
Incredibly light but they feel great. I have had zero issues and they fit as expected however i am usually a 10.5 and went with the 11. Great decision, take the extra half size
",5,happy
"
Amazon had the best price on this - another great buy...
",4,happy
"
Gift to 16 year old grandson. He loves them! Very very comfortable and, at least for now, stylin'.
",5,happy
"
I really like these shoes. They're very lightweight & extremely comfortable. Lots of cushion when you walk too.
",5,happy
"
Got these for our teenage son - they are really nice looking shoes, they fit great, and he loves them.
",5,happy
"
that was a little bit smaller than I expected.
",4,confused
"
Great product!!
",5,happy
"
I really like it. It's just perfect but the only problem it's take 12 days to reach my country
",5,neutral
"
The shoe is super comfortable in many ways, my feet don't even get hot in these you feel breeze through your toes.
",5,happy
"
Fits exactly how I assumed. I ordered the men’s shoe because they fit a little better than women’s
",5,happy
"
Great shoe. I had a previous pair and loved them. Very comfortable show feels weightless. I will buy a second pair of another color. A+++
",5,happy
"
Comfortable and breathable
",4,happy
"
Amazing gift for my dad, the fit was great. He loved it. Also, the customer service is really good.
",5,happy
"
Comparing with the cost it is very good shoes
",5,happy
"
liked the feel and fit wore right out of box
",5,happy
"
Shoes were delivered very fast and packaging was in good shape. Fits perfectly!
",5,happy
"
I stand all day and this is exactly the type of sneaker i needed!
",5,happy
"
Very comfortable, stylish, and good sneakers. Would buy again. Look like the picture and as a bonus are very light and breathable.
",5,happy
"
I have been purchasing Nike Revolutions for 4 1/2 years. I have 4 pair all 9 1/2 4E all fit perfectly.The new rev. 5 no way even close ! :(
",2,sad
"
I love the overall make up of the product. It is stylish, yet durable.
",5,happy
"
My boyfriend only use this style of shoes. He loves them
",5,happy
"
Sexy kicks. Top quality fit and finish. Better than I ever could’ve imagined. In other words, simply the best.
",5,happy
"
This is the second pair of shoes I bought for my son in 1.5 years. Very durable and now we looking
",5,happy
"
As long as you dont have a wide foot, then you're good
",5,happy
"
Good comfortable shoe that breathes very well.  Sole will wear out very quickly however.
",5,happy
"
Comfortable for all dayIn the hospital. Orthotics fit easily!
",4,happy
"
These were comfortable. I used them as walking shoes. Unfortunately, toe holes started to appear after a few months. The mesh top is really thin and won’t withstand more than a year of normal use. I would expect shoes to last longer than a year.
",2,sad
"
Very comfortable shoe. Fells like a cloud in the foot.
",5,happy
"
Very comfortable shoe
",4,happy
"
Got it for my son. Good fit, but the sole is bad. Lost the entire sole grip,  it smoothened out after a few hoops on driveway basketball ring. It lasted about 2 weeks at best. My son weighed about 120 pounds
",2,sad
